city_name,latitude,longitude,total_pop
Witowice,50.3767,19.9261,470
Wąsosz,51.1369,20.4636,470
Zielone,50.4986,23.2892,470
Świątniki,50.6719,21.5669,470
Niegoszowice,50.1167,19.7333,470
Podróżna,53.25,17.05,470
Rogóźno-Zamek,53.5211,18.8586,470
Stary Dziebałtów,51.1486,20.34,470
Milcz,53.0431,16.8597,469
Szpikołosy,50.8672,23.9267,469
Kromołów,50.4006,17.9719,469
Mąchocice-Scholasteria,50.9136,20.7814,469
Sadków,50.7378,21.0731,468
Słupy,52.9642,17.6664,468
Bebelno-Wieś,50.7564,19.9844,468
Borowianka,50.9,19.0333,468
Kleśniska,51.0389,18.7106,468
Chróścielów,50.0667,17.9,468
Drożków,51.6833,15.0667,468
Iwanowice Małe,50.95,18.7833,467
Sady Górne,50.8833,16.1667,467
Radoszewnica,50.8,19.6667,467
Umer,50.9889,20.5789,467
Załakowo,54.3833,17.85,467
Boleszewo,54.3706,16.5781,466
Łaziec,50.7167,19.0333,466
Jaźwiska,53.7772,18.8319,466
Sroczków,50.4178,21.0642,466
Lubuczewo,54.5333,17.0667,466
Biskupice,53.15,18.5167,465
Dłużyna,51.9692,16.3744,465
Chrząchówek,51.4167,22.1333,465
Klebark Mały,53.7833,20.5667,464
Siedlec,50.8167,19.25,464
Paczewo,54.3647,17.9233,464
Romaszki,51.8333,23.05,463
Górki,52.1772,21.4333,463
Rębiechowo,54.4,18.4333,463
Sowno,53.4264,14.9017,463
Grzawa,49.9606,19.0578,463
Witkowo I,53.2986,15.0431,463
Nowa Cerkiew,54.1806,18.9067,462
Nowa Wieś,53.65,20.6,462
Kuleszewo,54.3531,16.9681,462
Stary Kocin,50.95,19.1167,462
Gruszczyce,51.6,18.4667,462
Stare Polaszki,54.0281,18.1958,462
Urle,52.5167,21.6167,461
Krojanty,53.7256,17.6319,461
Olchowiec,50.3447,22.9836,461
Korwinów,50.7333,19.1667,461
Stara Kuźnica,50.8833,18.7,461
Kąty Węgierskie,52.3858,21.0158,461
Podjazy,54.2833,17.8,461
Ujanowice,49.7458,20.5597,460
Kazanów,51.2719,21.4564,460
Kobylniki,50.3808,20.6606,460
Kornica,51.2175,20.4064,460
Kosobudy,50.63,23.0786,460
Lenie Wielkie,52.65,19.3667,460
Rzeczyca,51.325,22.0361,460
Szczepanowice,50.2989,20.0447,460
Żuki,52.0,18.55,460
Wiącka,50.9789,20.8453,460
Bolesław,50.0167,18.2,460
Pawłowice,52.2278,20.4672,460
Pełczyska,50.3561,20.5714,460
Pysząca,52.0667,17.0667,460
Sułów,50.7667,22.9542,460
Szczepankowo,53.1333,21.95,460
Płoskinia,54.2694,19.9383,460
Brzeziny,51.6261,21.8311,460
Dawidy,51.7397,23.0258,460
Maszewo,52.0678,14.9075,460
Tyniowice,49.9333,22.5667,460
Łomianki Chopina,52.3486,20.8892,460
Waśniów,50.8986,21.2231,460
Werchrata,50.25,23.4667,460
Lubnów,51.26,16.8847,460
Jarosty,51.4625,19.6764,460
Janów,50.8569,20.5039,460
Olszanica,53.6797,18.8453,460
Ostrów,51.4925,18.5769,460
Knurów,49.4817,20.1839,460
Kondrajec Pański,52.7833,20.2167,460
Kryszyn,50.5667,23.8167,460
Ratoszyn Pierwszy,51.0811,22.16,460
Nowe Polaszki,54.0319,18.1356,460
Nowy Kazanów,51.1828,20.3489,460
Barchaczów,50.6833,23.3667,460
Wojtyniów,51.0992,20.7661,460
Mydłów,50.7275,21.3811,460
Napachanie,52.4833,16.7333,460
Wiekowice,54.3033,16.3578,460
Cisna,49.2114,22.3289,460
Siedlec,52.3833,17.3,460
Gierałtowiczki,49.95,19.3833,460
Gościejewice,51.7311,16.7978,460
Grabów nad Pilicą,51.7167,21.2167,460
Sztumskie Pole,53.9414,19.0058,460
Wielka Nieszawka,52.9967,18.5078,460
Wielka Wieś,54.6192,17.3706,460
Śladków Mały,50.5792,20.7431,460
Karminek,51.8167,17.6833,460
Ligowo,52.8167,19.4833,460
Zwierzno,54.0328,19.3342,460
Niedzbórz,52.9353,20.3667,460
Paproć Duża,52.8667,22.1333,460
Rozpucie,49.6,22.4,460
Nicwałd,53.4667,18.9,459
Przetoczyno,54.5214,18.205,459
Glinnik,51.4447,22.2722,459
Piaszczyna,54.0225,17.1719,459
Naklik,50.3667,22.4667,458
Wierzbówek,52.8981,14.8789,458
Wytrzyszczka,49.8167,20.6333,458
Ciemnice,52.0306,15.2481,458
Gorzeń Dolny,49.8644,19.4983,458
Mutne,49.65,19.3,457
Rawica Stara,51.3167,21.4,457
Olbrachcice,50.8167,19.55,457
Cielętniki,50.8833,19.5667,457
Podbrzezie Dolne,51.75,15.6,457
Wąglikowice,54.0469,17.9172,456
Łuczyna,51.3,17.2833,456
Hucisko,50.2,21.6667,454
Wąsosz Górny,51.05,19.0,454
Krojczyn,52.6833,19.2,453
Rozdroże,53.3553,20.3556,452
Stok,51.3464,22.0786,452
Milwino,54.5194,18.1317,452
Łowęcin,52.4167,17.1167,452
Bystrzyca Stara,51.0833,22.4667,451
Chomiąża,51.2117,16.5278,451
Kożyczkowo,54.35,18.0833,451
Sieroty,50.4667,18.6,451
Łęg,50.1333,18.2333,451
Łęki Szlacheckie,51.1847,19.8092,450
Manasterzec,49.5194,22.3553,450
Uniszki Zawadzkie,53.1667,20.4333,450
Rudno,51.7833,15.6833,450
Warcino,54.2228,16.8572,450
Witowice Dolne,49.7833,20.6667,450
Woskowice Małe,51.1031,17.8606,450
Wybcz,53.1808,18.4592,450
Węgliska,50.165,22.2017,450
Brudzów,50.7192,20.6719,450
Połomia,50.4839,18.7103,450
Stobno,53.4136,14.4303,450
Słupice,50.8139,16.7436,450
Łoniów,50.5639,21.5242,450
Mokre,49.4533,22.1664,450
Małków,50.65,24.0167,450
Promnice,52.55,16.95,450
Pęchów,50.6733,21.4486,450
Brzezinki,51.0333,18.0833,450
Brzeźce,51.59,21.7156,450
Czatkowice,51.5131,17.3769,450
Cząstków,52.2667,18.8667,450
Dawidy,52.1347,20.9758,450
Dalno,53.6586,15.5892,450
Uniejów-Rędziny,50.4364,19.9722,450
Janina,50.5,20.8167,450
Jałowęsy,50.8075,21.3631,450
Domasławice,54.3914,16.4311,450
Drzeńsko,52.3667,14.7833,450
Dziedzice,50.4833,17.7833,450
Gorzków,49.9742,20.4814,450
Gruszki,49.9972,20.2256,450
Osiek,51.0167,16.55,450
Owieczki,51.4,18.4667,450
Kraśnik Górny,51.2967,15.6275,450
Książnica,50.8106,16.6114,450
Wola Zaradzyńska,51.6667,19.4333,450
Wilkołaz Trzeci,51.0033,22.3189,450
Nowa Wieś Niemczańska,50.6933,16.8178,450
Nowizna,50.7583,16.6086,450
Nowogródek Pomorski,52.9111,15.0289,450
Oblin,51.7,21.5333,450
Bardzice,51.3167,21.1667,450
Dąbrowa,52.305,22.6244,450
Mleczków,51.4333,21.05,450
Parszowice,51.3667,16.3833,450
Wola-Chojnata,51.7833,20.5167,450
Najmowo,53.3167,19.3333,450
Tuchowicz,51.8833,22.2333,450
Siedlec,52.1156,19.1394,450
Sieniawka,50.7789,16.7753,450
Sieraków,52.3167,20.8167,450
Staropole,52.3453,15.4461,450
Gzin,53.2167,18.3167,450
Gądkowice,51.5692,17.4533,450
Głotowo,53.95,20.35,450
Lwówek,52.3408,19.7742,450
Wierzbie,50.6667,23.3333,450
Witowice,51.4167,22.0833,450
Łopatki,51.3333,22.1667,450
Śladków Duży,50.5803,20.7064,450
Święte Nowaki,51.9417,19.9925,450
Piętno,52.0167,18.35,450
Karakule,53.1667,23.25,450
Kazuń Polski,52.4006,20.6631,450
Łozina,51.2333,17.1667,450
Morownica,51.9833,16.4667,450
Opacionka,49.85,21.4667,450
Opypy,52.1,20.6833,450
Pomieczyno,54.4147,18.2019,450
Leszczków,50.7408,21.4847,450
Siemowo,51.9,16.8833,450
Stare Lewkowo,52.8833,23.7,450
Stare Sioło,50.15,22.9667,450
Strupina,51.3833,16.8167,450
Przybiernówko,53.9533,15.1325,449
Długi Kąt,50.8333,18.8667,449
Gać,50.8867,17.3658,449
Nowe Karmonki,50.9167,18.5667,449
Neu Karmunkau,50.9167,18.5667,449
Smogorzewo,51.9128,17.0858,449
Głobino,54.4403,17.1044,448
Basznia Górna,50.1639,23.245,447
Kraśniczyn,50.9333,23.3667,447
Rogienice Wielkie,53.2667,22.0667,447
Kołdowo,53.6858,17.3289,446
Laryszów,50.4447,18.7808,446
Gołańcz Pomorska,54.0642,15.3819,446
Staniewice,54.4347,16.7347,446
Laskowa,49.9833,19.4667,445
Biała Wielka,50.6833,19.6667,445
Jaroszewy,54.0289,18.3583,445
Mirostowice Górne,51.5667,15.1,445
Owidz,53.9547,18.5697,445
Piastów,51.8144,21.7922,444
Polichno,51.45,19.8167,444
Sławkowo,53.35,20.15,444
Janowice,54.6039,17.6406,444
Osieki,54.2844,16.2183,444
Krwony,52.0667,18.6167,444
Brzyszów,50.7833,19.2667,443
Żuraw,50.7833,19.4,443
Czerce,50.15,22.6667,443
Stębark,53.5,20.1333,443
Koteże,53.9242,18.49,443
Stara Brzeźnica,51.0692,19.1694,443
Aleksandrówka,52.2,21.4167,442
Dzietrzychowo,54.3,21.1167,442
Kamienna,51.0753,17.76,441
Chańcza,50.6458,21.0719,441
Kwiatkowice,51.7333,19.1167,440
Rudka,53.55,21.05,440
Rybno,53.7667,21.1333,440
Róg,53.35,20.75,440
Jaciążek,52.95,21.0667,440
Rozajny,53.6597,19.0353,440
Rozwadówka,51.7464,23.2889,440
Rudnik Drugi,50.9442,22.4583,440
Rąpin,52.7842,15.8306,440
Wolina,50.5,22.2,440
Belno,50.8147,20.9442,440
Budy Zaklasztorne,52.0,20.3167,440
Burkat,53.2667,20.15,440
Przywodzie,53.1167,15.15,440
Stolec,51.3692,18.6914,440
Stary Gostyń,51.9022,16.9583,440
Łączyn,50.6144,20.2919,440
Trzciano,53.8006,19.0631,440
Smaszew,52.0167,18.2833,440
Nida,50.7564,20.5553,440
Szewnia Dolna,50.6253,23.15,440
Minkowskie,50.9833,17.6,440
Tłokinia Wielka,51.75,18.2,440
Żarczyce Małe,50.7839,20.2033,440
Bąk,53.9211,17.9586,440
Czekarzewice Drugie,51.0336,21.6725,440
Czekarzewice Pierwsze,51.0378,21.6919,440
Czeska Wieś,50.75,17.4833,440
Sampława,53.4981,19.6717,440
Werechanie,50.5333,23.5167,440
Boglewice,51.8097,20.9928,440
Sinołęka,52.2333,21.9167,440
Rybotycze,49.65,22.65,440
Wereszcze Duże,51.1375,23.3428,440
Lipno,52.3339,22.8128,440
Jarkowice,50.7203,15.8997,440
Aleksandrów,51.9019,22.4675,440
Dąbrówka,49.7761,21.4025,440
Grzmiąca,52.1667,14.75,440
Gustawów,51.0758,20.5544,440
Jankowice,50.1683,18.3878,440
Olszewo,53.8606,21.6767,440
Olszówka,52.1833,18.8333,440
Ostrowo,52.55,18.1,440
Krasiczyn,49.7667,22.6667,440
Kępiny Małe,54.2283,19.2744,440
Fröbel,50.315,17.9328,440
Wróblin,50.315,17.9328,440
Ambrożów,50.9414,21.1136,440
Nowy Jadów,52.4905,21.6236,440
Okonin,50.0353,21.555,440
Olszownica,50.8028,21.2456,440
Omszana,51.78,23.4478,440
Bałdrzychów,51.8667,18.9167,440
Elgnowo,53.4594,19.9506,440
Młotkowice,51.1247,20.2056,440
Glanów,50.3161,19.8158,440
Michniów,51.0081,20.8439,440
Skaratki,52.0297,19.7878,440
Tarnawce,49.7833,22.6333,440
Złożeniec,50.4333,19.65,440
Łubno Szlacheckie,49.6667,21.5833,440
Łęgonice,51.6167,20.5333,440
Wierzbica,52.5361,21.0731,440
Łaziska,50.8167,23.3833,440
Łyna,53.4333,20.4167,440
Kamion,51.95,20.2667,440
Montowo,53.45,19.7667,440
Pogorzała Wieś,53.9747,18.9333,440
Poręba-Kocęby,52.7,21.6833,440
Powiercie-Kolonia,52.1938,18.6646,440
Skórnice,51.1353,20.0678,440
Warszówek,50.9578,21.105,440
Nowy Bedoń,51.7353,19.6531,439
Tupadły,52.7279,20.0333,439
Tupadły,54.8208,18.3147,439
Żabiec,50.3494,21.0561,439
Koszewo,53.2667,14.9,438
Mały Łęck,53.2667,19.9667,438
Jaworze,50.9569,20.6681,438
Dąbrówka Tczewska,54.1122,18.7267,438
Wysocice,50.2839,19.9214,437
Byczki,51.8736,20.0414,437
Kuźnica Ligocka,50.5167,17.6667,437
Niedźwiada-Kolonia,51.5339,22.6931,437
Bogusławice,52.3928,18.6611,436
Słodków,52.0167,18.4333,436
Chodorążek,52.8833,19.2667,436
Gowarzów,50.9833,19.4333,436
Paskudy,51.85,22.55,435
Bischdorf,50.95,18.4667,435
Biskupice,50.95,18.4667,435
Sławno,52.5833,17.35,435
Pomlewo,54.2186,18.3578,435
Stare Rochowice,50.9167,16.05,435
Smokowo,54.0661,21.3131,435
Zwierzyniec Pierwszy,50.9333,18.75,435
Karpiówka,50.8833,22.3167,435
Skurowa,49.8667,21.3667,434
Czarkowy,50.3,20.7167,433
Czersk Świecki,53.55,18.4667,433
Gospodarz,51.65,19.45,433
Ceradz Kościelny,52.4333,16.5833,432
Nowy Dwór Wejherowski,54.5419,18.2883,432
Mokronos Górny,51.0758,16.9164,432
Sośniczany,50.6147,21.6011,431
Korzeniste,53.3333,22.0,431
Rdziostów,49.6578,20.6681,431
Kapałów,51.0469,20.2831,430
Kiełpiny,53.3461,19.8217,430
Kleszczewo,52.3333,17.1833,430
Konopnica,51.7872,20.2908,430
Rataje,52.1833,17.7167,430
Witulin,52.1167,23.0667,430
Barycz,51.2236,20.4183,430
Bryzdzyn,50.4747,20.0511,430
Błogoszów,50.7611,20.0942,430
Stogi,54.0761,18.9753,430
Straszewo,52.7833,18.65,430
Sulisławice,50.5864,21.4692,430
Krajno-Zagórze,50.9008,20.8333,430
Tumlin-Dąbrówka,50.9814,20.5903,430
Zegrze Pomorskie,54.0478,16.2225,430
Mycielin,51.6333,15.7,430
Niedźwiedź,50.9569,20.43,430
Małujowice,50.8475,17.3808,430
Czyżów,50.4772,20.9942,430
Danków,50.8106,20.835,430
Modliborzyce,50.7769,21.2931,430
Czółna,51.1333,22.3167,430
Urad,52.2667,14.7,430
Skęczniew,51.8667,18.6833,430
Wilczęta,54.1686,19.8825,430
Klonówka,53.9669,18.6447,430
Mała Cerkwica,53.5167,17.5833,430
Grabków,50.9183,21.0103,430
Grodzisko,49.9625,19.4594,430
Nowotaniec,49.5087,22.0298,430
Knorydy,52.7,23.1333,430
Krajno-Parcele,50.8728,20.8361,430
Kłonna,51.4833,20.5333,430
Wacławice,49.8833,22.7333,430
Kamieniec,53.75,19.3667,430
Omule,53.5,19.85,430
Bandysie,53.3167,21.2167,430
Dąbrowa,50.8667,22.1333,430
Łobaczew Duży,52.0789,23.5889,430
Chybice,50.9264,21.1044,430
Sieciechów,51.5394,21.7447,430
Siedlce,51.3964,16.3075,430
Tarzymiechy Trzecie,50.8442,23.1347,430
Witowo,52.6,18.6667,430
Wronowice,51.6192,19.1661,430
Wymysłów,50.9703,21.3403,430
Niezwojowice,50.3167,20.3167,430
Piątnica Włościańska,53.1825,22.11,430
Zaskocz,53.3,19.0167,430
Stare Berezowo,52.7381,23.4569,430
Stary Bostów,50.9072,21.085,430
Konradów,50.8,18.9667,429
Cerkiewnik,53.9167,20.4,429
Narkowy,54.0339,18.7806,428
Nowa Wieś Człuchowska,53.8467,17.3022,428
Korytków Mały,50.6167,22.6667,427
Chociszewo,52.3,15.75,427
Chwaliszów,50.8653,16.2256,427
Grzybiny,53.3667,20.05,427
Wichrów,50.9333,18.6,427
Wichrau,50.9333,18.6,427
Kłodawa,54.1967,18.5831,426
Cecenowo,54.6428,17.5419,426
Hucina,50.2583,21.6372,426
Gołuchowice,50.4333,19.2667,426
Stary Pożóg,51.3831,22.0731,425
Rataje,51.0578,21.0119,425
Bukowo Morskie,54.3553,16.3344,425
Pruska Łąka,53.0958,18.8389,425
Łebieńska Huta,54.4375,18.1683,425
Ruś,53.6919,20.4936,424
Wały,53.5,21.0167,424
Dworszowice Kościelne,51.0772,19.1219,424
Zajączkowo,54.1206,18.7247,424
Biernatki,52.2333,17.1167,423
Stegny,54.11,19.68,423
Szewce,50.8408,20.4764,423
Klępino,53.3667,15.0333,423
Ulesie,50.8,19.5833,423
Chełmno,52.4972,16.3214,423
Wilkowyja,51.8575,21.5253,423
Łany,50.3889,18.4306,423
Krzewsk,54.0553,19.425,422
Cichobórz,50.7158,23.9767,422
Ciężkowice,50.2167,18.1336,422
Anieliny,53.1333,17.5,421
Słupia,53.5842,17.2786,421
Skąpe,52.15,15.45,421
Sadków-Górki,51.3967,21.2183,421
Nielepkowice,50.1,22.6667,420
Rembiechowa,50.7472,20.2006,420
Ślęcin,50.6678,20.0803,420
Kamionka,50.4608,20.0281,420
Sarnowo,53.2667,20.2667,420
Jachranka,52.4842,20.9669,420
Rumienica,53.4667,19.9167,420
Wieczyn,52.0,17.75,420
Witankowo,53.2478,16.5792,420
Wólka Bodzechowska,50.9272,21.4492,420
Wólka Krowicka,50.1258,23.1914,420
Węgorza,53.6597,14.9769,420
Białki,53.6808,18.8981,420
Bronkowice,50.9856,21.0142,420
Brzuśce,54.0069,18.7253,420
Budry,54.25,21.8833,420
Błociszewo,52.0833,16.9,420
Pobiedna,51.6333,20.6,420
Strzyżowice,50.7481,21.3719,420
Wólka Zychowa,51.2172,20.5944,420
Męcina Wielka,49.6333,21.2667,420
Wola Krogulecka,49.5139,20.6683,420
Buczyna,51.55,15.9167,420
Bągart,53.9664,19.3578,420
Czaplów,50.8386,20.9469,420
Czarna Dolna,49.3296,22.6368,420
Czelin,52.7333,14.3833,420
Czosnów,52.3833,20.7333,420
Czułówek,50.05,19.6833,420
Dakowy Suche,52.2833,16.5167,420
Śnieciska,52.2,17.1833,420
Niedamowo,54.0622,18.0933,420
Stręgoborzyce,50.1264,20.2961,420
Wąworków,50.7942,21.4469,420
Antoniówka Świerżowska,51.6833,21.55,420
Konary,50.6806,21.3761,420
Kołki,53.1483,15.6269,420
Kościejów,50.3297,20.2761,420
Króle Duże,52.8422,22.0542,420
Nowe Grochale,52.4,20.5833,420
Nowy Pawłów,52.2167,23.1667,420
Balków,52.0833,19.4,420
Barczygłów,52.1592,18.1767,420
Barwik,54.4022,18.1861,420
Bałków,50.7236,19.9247,420
Kossowa,49.9653,19.5811,420
Chrząstowo,52.0667,17.1333,420
Siedlce,51.0,17.2833,420
Sobienie Biskupie,51.9667,21.3333,420
Górno-Parcele,50.8597,20.8269,420
Sieroszowice,51.5289,15.9489,420
Łąsko Wielkie,53.35,17.8333,420
Wilczków,50.9681,16.9819,420
Winna Góra,52.2,17.45,420
Witków,50.5883,23.9697,420
Rogóźno,51.4347,18.9783,420
Nieszkowice Małe,49.9333,20.3167,420
Orelec,49.45,22.45,420
Oszczepalin Drugi,51.7511,22.4144,420
Piórków-Kolonia,50.7894,21.1506,420
Podszkodzie,50.9014,21.3344,420
Polski Świętów,50.3869,17.3497,420
Stary Łom,51.3167,15.8,420
Łodwigowo,53.4703,20.1206,420
Junoszyno,54.3297,19.0831,419
Osiny,50.65,17.85,419
Rothhaus,50.65,17.85,419
Własna,50.6667,19.0667,419
Cieloszka,53.3833,21.6833,418
Mosiny,53.5958,17.3367,418
Biedaszki Małe,54.0686,21.3333,417
Wda,53.7944,18.3908,417
Dąbie,52.0167,15.15,417
Grunwald,53.4858,20.0919,417
Odry,53.8908,18.0194,417
Nieporaz,50.0981,19.5367,417
Komorowo,53.1967,19.5181,416
Rudka,50.9494,21.3111,416
Biezdrowo,52.6833,16.3,416
Stowięcino,54.5633,17.4842,416
Zygodowice,49.95,19.5167,416
Małe Walichnowy,53.9378,18.8439,415
Bronowo,54.2992,19.0281,415
Kamieńskie Młyny,50.6394,19.0325,415
Ostrów,50.8567,20.0925,415
Kostów,51.1667,18.15,415
Wierzonka,52.4667,17.1,415
Choryń,52.0406,16.7831,415
Chwostek,50.7167,18.8,415
Ciotcza,51.5,22.3333,415
Osła,51.3167,15.75,415
Wołyńce-Kolonia,52.1253,22.2106,414
Ręków,50.9167,16.8333,414
Gumna,49.7734,18.6906,414
Wołyńce,52.1167,22.2167,414
Barchlin,52.0167,16.4,413
Wrzelowiec,51.0833,21.9333,413
Goleszów,50.2333,21.4333,413
Podwarpie,50.4167,19.2,412
Kania,53.5036,15.2447,412
Wysogotowo,52.4,16.7667,412
Błaziny Dolne,51.1336,21.2411,412
Poświętne,51.5311,20.3669,412
Miłocice,53.9561,16.9356,412
Czepino,53.2833,14.5167,412
Kołomań,51.0017,20.6025,412
Sławki,54.2564,18.1767,412
Mrzygłód,49.6192,22.2725,412
Leman,53.4667,21.6667,411
Tarnawa,50.5703,20.0136,411
Adamowice,50.5258,18.2892,411
Kompina,52.1361,20.0781,411
Dunowo,54.1092,16.1058,411
Łazy,51.15,20.8,411
Opatowiec,50.2333,20.7167,410
Karwice,54.3311,16.5603,410
Święta Katarzyna,50.9061,20.8806,410
Rzędowice,50.4397,20.0906,410
Iwanowice Dworskie,50.2208,19.9792,410
Rusków,52.3167,22.7333,410
Rutka-Tartak,54.3333,22.9833,410
Budy Zosine,52.0961,20.5172,410
Byszew,52.1747,19.2753,410
Piaseczno,53.0606,14.7008,410
Pierzchno,52.2667,17.15,410
Straszewo,53.8211,19.0386,410
Szczawin,50.7833,17.0667,410
Szynwałd,53.5833,19.1,410
Leśna Jania,53.72,18.6056,410
Turzystwo,51.7042,22.1869,410
Muszynka,49.3833,21.05,410
Bychowo,51.4794,16.8514,410
Markowo,54.1858,19.9036,410
Dalików,51.8819,19.1036,410
Zalezianka,50.9969,20.7594,410
Bożepole Małe,54.5642,17.9833,410
Sławianowo,53.2667,17.15,410
Stary Kazanów,51.1708,20.3431,410
Jedlno Pierwsze,51.0833,19.25,410
Dąbrówka,53.2111,21.6511,410
Dębiany,50.6808,21.6208,410
Janowo,53.8169,18.8556,410
Jarosławice,50.4972,21.0386,410
Osówek,53.78,18.1397,410
Pamięcin,52.45,14.65,410
Kliczków Mały,51.5333,18.5333,410
Kociałkowa Górka,52.4331,17.2903,410
Konary,51.0411,16.3917,410
Kołbaskowo,53.3358,14.4383,410
Kretomino,54.1667,16.2167,410
Steblewo,54.1769,18.8297,410
Smarków,51.1911,20.5403,410
Nowy Nieskurzów,50.7894,21.2044,410
Olszany,49.7436,22.6369,410
Dybów-Folwark,52.425,21.2169,410
Mistów,52.2167,21.6,410
Strzebielino-Wieś,54.5667,18.0392,410
Słowino,54.3583,16.5142,410
Usarzów,50.7075,21.5217,410
Chwaliszewo,53.0186,17.3786,410
Smyków,50.8119,20.8775,410
Prząsław,50.6558,20.2208,410
Górki Szczukowskie,50.8822,20.5219,410
Skokówka,50.6919,23.2328,410
Skrudzina,49.5222,20.58,410
Szadłowice,52.8404,18.321,410
Szlachcin,52.2167,17.3833,410
Łagoszów Wielki,51.5667,15.95,410
Łęka Szczucińska,50.3333,21.1333,410
Świrna,50.9225,21.3344,410
Drulity,53.9708,19.6386,410
Święcica,50.7053,21.5794,410
Krzynka,52.9744,15.2422,410
Mokiny,53.7833,20.7,410
Parchocin,50.3167,20.9833,410
Sobianowice,51.3,22.6833,410
Ostrówek,51.3675,18.3072,410
Pniewite,53.3269,18.6639,410
Stary Dybów,52.4286,21.2194,410
Stary Dzierzgoń,53.8414,19.4042,410
Mechowo,54.7133,18.2794,409
Boroszewo,54.0694,18.5892,409
Hadra,50.6833,18.8333,409
Zalesice,50.7667,19.4833,409
Sarnów,50.4667,18.5,408
Żychlewo,51.8,16.9833,408
Ścienne,53.4586,15.4656,408
Lnisno,51.8547,20.0978,407
Łąka,50.3892,17.2092,407
Chrusty,50.9694,20.6767,407
Domatówko,54.6881,18.2114,407
Łazy,49.9833,19.2667,407
Łężyce,54.5308,18.3772,407
Nasiedle,50.0333,17.8833,407
Maków,50.3644,19.8975,406
Ociesęki,50.7358,20.9769,406
Chustki,51.2833,20.9167,406
Niekarzyn,52.1333,15.5333,406
Piechowice,54.0164,17.8103,406
Stara Łupianka,53.0373,22.8476,406
Pawłówko,53.6825,17.6142,405
Redzikowo,54.4728,17.1231,405
Pogorzelice,54.4981,17.6333,405
Masłomęcz,50.7236,23.8933,404
Łąg-Kolonia,53.8278,18.0383,404
Kętrzyno,54.4878,17.9408,404
Cieszenie,54.3425,18.0572,404
Stare Proboszczewice,52.65,19.6833,404
Pawlice,53.7108,19.0353,404
Prażmów,51.9456,20.9494,403
Zaskrodzie,53.3833,22.0333,403
Rybina,54.2886,19.1117,403
Miłkowska Karczma,51.0058,21.3592,403
Prandocin-Iły,50.2792,20.1022,403
Sępichów,50.3167,20.7667,402
Przytocko,54.1197,16.8364,402
Fanisławice,50.89,20.3167,402
Bledzianów,51.4667,17.85,402
Bobrza,50.9692,20.5208,402
Jasień,54.2858,17.6286,402
Nowa Dąbrowa,52.0667,16.1667,402
Ludynia,50.8439,20.1181,401
Prehoryłe,50.6833,24.0667,401
Cienin Zaborny-Parcele,52.265,17.9708,401
Modzurów,50.1556,18.1311,401
Srocko,50.7833,19.25,401
Spała,51.5411,20.1381,400
Modryń-Kolonia,50.6658,23.8642,400
Poznachowice Górne,49.8233,20.1356,400
Wieściszowice,50.8367,15.9642,400
Udrzyn,52.6667,21.7333,400
Kaczkowo,51.75,16.6833,400
Kamionka,53.6908,18.6361,400
Kawęczyn,52.045,21.1736,400
Kałduny,53.6167,19.6667,400
Komorniki,51.5378,19.8622,400
Kozów,51.0569,20.3467,400
Krzyżanowo,52.1,16.9167,400
Radzewo,52.2,17.0167,400
Rdutów,52.2333,19.0,400
Rokitno,51.3833,22.6833,400
Rudka,51.0094,19.8283,400
Semlin,53.9831,18.3936,400
Eustachów,50.9317,20.2667,400
Frank,53.8983,18.2372,400
Ruda Żurawiecka,50.3833,23.55,400
Wola Kożuszkowa,52.5167,18.2333,400
Wola Piskulina,49.5833,20.4,400
Wróblówka,49.4667,19.8833,400
Wygryny,53.7,21.55,400
Augustów,51.6886,21.1747,400
Balice,50.5447,20.8344,400
Białowąs definitely Italian,53.8167,16.2833,400
Biechów,50.555,17.2536,400
Biskupice,50.3478,19.9917,400
Brochów,52.3228,20.2661,400
Bronisławowo,53.6442,18.8156,400
Błaszków,51.1406,20.61,400
Pomyków,51.3667,20.6,400
Studzianka,53.95,20.6,400
Szczytniki,50.2364,20.2881,400
Żarnowo,53.7353,14.6617,400
Warpuny,53.9333,21.1833,400
Tułodziad,53.5167,20.0167,400
Zakrzów,49.9667,20.85,400
Niegosławice,50.5208,20.32,400
Mienia,52.1536,21.7014,400
Przybrda,53.8289,16.8394,400
Płonka Kościelna,53.0,22.8333,400
Racięcice,52.3,18.5,400
Tobolice,53.0469,21.5881,400
Buszkowo,53.3453,17.8619,400
Dalewo,52.0333,16.9167,400
Bierzwienna Długa-Kolonia,52.2667,18.8667,400
Unin,53.8833,14.6167,400
Szczawne,49.4,22.1333,400
Sartowice,53.4333,18.5667,400
Łapszanka,49.3667,20.2,400
Boczków,51.7333,18.0,400
Borowie,51.9483,21.7656,400
Wyrzeka,52.05,16.95,400
Lipnik,50.7297,21.4892,400
Luta,51.0664,20.5783,400
Wielki Lubień,53.5167,18.7333,400
Jasienica Górna,50.3992,17.1289,400
Dźwiniacz Dolny,49.4667,22.5667,400
Gilów,51.1211,20.7397,400
Giżyn,52.9433,15.0081,400
Grodzisko,51.0622,20.2189,400
Górowo,51.3681,16.8039,400
Małe Ciche,49.3033,20.0728,400
Korytno,51.1,19.8333,400
Kołczyn,52.6119,15.1194,400
Kościerzyn,51.6333,18.65,400
Krajewice,51.8367,17.0303,400
Krynickie,52.9833,23.25,400
Krzanowice,50.7167,17.9333,400
Krągi,53.6,16.5667,400
